,category,nominee,year,winner
8774,Actor in a Leading Role,Tom Hanks,1989,1.0
8776,Actor in a Leading Role,Edward James Olmos,1989,0.0
8777,Actor in a Leading Role,Max von Sydow,1989,0.0
8778,Actor in a Supporting Role,Kevin Kline,1989,1.0
8779,Actor in a Supporting Role,Alec Guinness,1989,0.0
8780,Actor in a Supporting Role,Martin Landau,1989,1.0
8781,Actor in a Supporting Role,River Phoenix,1989,0.0
8782,Actor in a Supporting Role,Dean Stockwell,1989,0.0
8783,Actress in a Leading Role,Jodie Foster,1989,1.0
8785,Actress in a Leading Role,Glenn Close,1989,0.0
8786,Actress in a Leading Role,Melanie Griffith,1989,0.0
8787,Actress in a Leading Role,Meryl Streep,1989,1.0
8789,Actress in a Leading Role,Sigourney Weaver,1989,0.0
8790,Actress in a Supporting Role,Geena Davis,1989,1.0
8791,Actress in a Supporting Role,Joan Cusack,1989,0.0
8792,Actress in a Supporting Role,Frances McDormand,1989,0.0
8793,Actress in a Supporting Role,Michelle Pfeiffer,1989,0.0
8794,Actress in a Supporting Role,Sigourney Weaver,1989,0.0
8795,Art Direction,Dangerous Liaisons,1989,1.0
8796,Art Direction,Beaches,1989,0.0
8797,Art Direction,Rain Man,1989,0.0
8798,Art Direction,Tucker The Man and His Dream,1989,0.0
8799,Art Direction,Who Framed Roger Rabbit,1989,0.0
8800,Cinematography,Mississippi Burning,1989,1.0
8801,Cinematography,Rain Man,1989,0.0
8802,Cinematography,Tequila Sunrise,1989,0.0
8803,Cinematography,The Unbearable Lightness of Being,1989,0.0
8804,Cinematography,Who Framed Roger Rabbit,1989,0.0
8805,Costume Design,Dangerous Liaisons,1989,1.0
8806,Costume Design,Coming to America,1989,0.0
8807,Costume Design,A Handful of Dust,1989,0.0
8808,Costume Design,Sunset,1989,0.0
8809,Costume Design,Tucker The Man and His Dream,1989,0.0
8810,Directing,Rain Man,1989,1.0
8811,Directing,A Fish Called Wanda,1989,0.0
8812,Directing,The Last Temptation of Christ,1989,0.0
8813,Directing,Mississippi Burning,1989,0.0
8814,Directing,Working Girl,1989,0.0
8815,Documentary (Feature),Hotel Terminus: The Life and Times of Klaus Barbie,1989,1.0
8816,Documentary (Feature),The Cry of Reason - Beyers Naudé: An Afrikaner Speaks Out  ,1989,0.0
8817,Documentary (Feature),Let's Get Lost,1989,0.0
8818,Documentary (Feature),Promises to Keep,1989,0.0
8819,Documentary (Feature),Who Killed Vincent Chin?,1989,0.0
8820,Documentary (Short Subject),You Don't Have to Die,1989,1.0
8821,Documentary (Short Subject),The Children's Storefront,1989,0.0
8822,Documentary (Short Subject),Family Gathering,1989,0.0
8823,Documentary (Short Subject),Gang Cops,1989,0.0
8824,Documentary (Short Subject),Portrait of Imogen,1989,0.0
8825,Film Editing,Who Framed Roger Rabbit,1989,1.0
8826,Film Editing,Die Hard,1989,0.0
8827,Film Editing,Gorillas in the Mist,1989,0.0
8828,Film Editing,Mississippi Burning,1989,0.0
8829,Film Editing,Rain Man,1989,0.0
8830,Foreign Language Film,Pelle the Conqueror,1989,1.0
8831,Foreign Language Film,Hanussen,1989,0.0
8832,Foreign Language Film,The Music Teacher,1989,0.0
8833,Foreign Language Film,Salaam Bombay!,1989,0.0
8834,Foreign Language Film,Women on the Verge of a Nervous Breakdown,1989,0.0
8835,Makeup,Beetlejuice,1989,1.0
8836,Makeup,Coming to America,1989,0.0
8837,Makeup,Scrooged,1989,0.0
8838,Music (Original Score),The Milagro Beanfield War,1989,1.0
8839,Music (Original Score),The Accidental Tourist,1989,0.0
8840,Music (Original Score),Dangerous Liaisons,1989,0.0
8841,Music (Original Score),Gorillas in the Mist,1989,0.0
8842,Music (Original Score),Rain Man,1989,0.0
8843,Music (Original Song),Working Girl,1989,1.0
8844,Music (Original Song),Bagdad Cafe,1989,0.0
8845,Music (Original Song),Buster,1989,0.0
8846,Best Picture,Rain Man,1989,1.0
8847,Best Picture,The Accidental Tourist,1989,0.0
8848,Best Picture,Dangerous Liaisons,1989,0.0
8849,Best Picture,Mississippi Burning,1989,0.0
8850,Best Picture,Working Girl,1989,0.0
8851,Short Film (Animated),Tin Toy,1989,1.0
8852,Short Film (Animated),The Cat Came Back,1989,0.0
8853,Short Film (Animated),Technological Threat,1989,0.0
8854,Short Film (Live Action),The Appointments of Dennis Jennings,1989,1.0
8855,Short Film (Live Action),Cadillac Dreams,1989,0.0
8856,Short Film (Live Action),Gullah Tales,1989,0.0
8857,Sound,Bird,1989,1.0
8858,Sound,Die Hard,1989,0.0
8859,Sound,Gorillas in the Mist,1989,0.0
8860,Sound,Mississippi Burning,1989,0.0
8861,Sound,Who Framed Roger Rabbit,1989,0.0
8862,Sound Effects Editing,Who Framed Roger Rabbit,1989,1.0
8863,Sound Effects Editing,Die Hard,1989,0.0
8864,Sound Effects Editing,Willow,1989,0.0
8865,Special Achievement Award,Who Framed Roger Rabbit,1989,1.0
8866,Visual Effects,Who Framed Roger Rabbit,1989,1.0
8867,Visual Effects,Die Hard,1989,0.0
8868,Visual Effects,Willow,1989,0.0
8869,Writing (Screenplay Based on Material from Another Medium),Dangerous Liaisons,1989,1.0
8870,Writing (Screenplay Based on Material from Another Medium),The Accidental Tourist,1989,0.0
8871,Writing (Screenplay Based on Material from Another Medium),Gorillas in the Mist,1989,0.0
8872,Writing (Screenplay Based on Material from Another Medium),Little Dorrit,1989,0.0
8873,Writing (Screenplay Based on Material from Another Medium),The Unbearable Lightness of Being,1989,0.0
8874,Writing (Screenplay Written Directly for the Screen),Rain Man,1989,1.0
8875,Writing (Screenplay Written Directly for the Screen),Big,1989,0.0
8876,Writing (Screenplay Written Directly for the Screen),Bull Durham,1989,0.0
8877,Writing (Screenplay Written Directly for the Screen),A Fish Called Wanda,1989,0.0
8878,Writing (Screenplay Written Directly for the Screen),Running on Empty,1989,0.0
8879,Actor in a Leading Role,Daniel Day Lewis,1990,1.0
8880,Actor in a Leading Role,Kenneth Branagh,1990,0.0
8881,Actor in a Leading Role,Tom Cruise,1990,0.0
8882,Actor in a Leading Role,Morgan Freeman,1990,0.0
8883,Actor in a Leading Role,Robin Williams,1990,0.0
8884,Actor in a Supporting Role,Denzel Washington,1990,1.0
8885,Actor in a Supporting Role,Danny Aiello,1990,0.0
8886,Actor in a Supporting Role,Dan Aykroyd,1990,0.0
8887,Actor in a Supporting Role,Marlon Brando,1990,0.0
8888,Actor in a Supporting Role,Martin Landau,1990,1.0
8889,Actress in a Leading Role,Jessica Tandy,1990,1.0
8890,Actress in a Leading Role,Isabelle Adjani,1990,0.0
8891,Actress in a Leading Role,Pauline Collins,1990,0.0
8892,Actress in a Leading Role,Jessica Lange,1990,1.0
8893,Actress in a Leading Role,Michelle Pfeiffer,1990,0.0
8894,Actress in a Supporting Role,Brenda Fricker,1990,1.0
8895,Actress in a Supporting Role,Anjelica Huston,1990,1.0
8896,Actress in a Supporting Role,Lena Olin,1990,0.0
8897,Actress in a Supporting Role,Julia Roberts,1990,0.0
8898,Actress in a Supporting Role,Dianne Wiest,1990,1.0
8900,Art Direction,Batman,1990,1.0
8901,Art Direction,The Abyss,1990,0.0
8902,Art Direction,The Adventures of Baron Munchausen,1990,0.0
8903,Art Direction,Driving Miss Daisy,1990,0.0
8904,Art Direction,Glory,1990,0.0
8905,Cinematography,Glory,1990,1.0
8906,Cinematography,The Abyss,1990,0.0
8907,Cinematography,Blaze,1990,0.0
8908,Cinematography,Born on the Fourth of July,1990,0.0
8909,Cinematography,The Fabulous Baker Boys,1990,0.0
8910,Costume Design,Henry V,1990,1.0
8911,Costume Design,The Adventures of Baron Munchausen,1990,0.0
8912,Costume Design,Driving Miss Daisy,1990,0.0
8913,Costume Design,Harlem Nights,1990,0.0
8914,Costume Design,Valmont,1990,0.0
8915,Directing,Born on the Fourth of July,1990,1.0
8916,Directing,Crimes and Misdemeanors,1990,0.0
8917,Directing,Dead Poets Society,1990,0.0
8918,Directing,Henry V,1990,0.0
8919,Directing,My Left Foot,1990,0.0
8920,Documentary (Feature),Common Threads: Stories from the Quilt,1990,1.0
8921,Documentary (Feature),Adam Clayton Powell,1990,0.0
8922,Documentary (Feature),Crack USA: County under Siege,1990,0.0
8923,Documentary (Feature),For All Mankind,1990,0.0
8924,Documentary (Feature),Super Chief: The Life and Legacy of Earl Warren,1990,0.0
8925,Documentary (Short Subject),The Johnstown Flood,1990,1.0
8926,Documentary (Short Subject),"Fine Food, Fine Pastries, Open 6 to 9",1990,0.0
8927,Documentary (Short Subject),Yad Vashem: Preserving the Past to Ensure the Future,1990,0.0
8928,Film Editing,Born on the Fourth of July,1990,1.0
8929,Film Editing,The Bear,1990,0.0
8930,Film Editing,Driving Miss Daisy,1990,0.0
8931,Film Editing,The Fabulous Baker Boys,1990,0.0
8932,Film Editing,Glory,1990,0.0
8933,Foreign Language Film,Cinema Paradiso,1990,1.0
8934,Foreign Language Film,Camille Claudel,1990,0.0
8935,Foreign Language Film,Jesus of Montreal,1990,0.0
8936,Foreign Language Film,Waltzing Regitze,1990,0.0
8937,Foreign Language Film,What Happened to Santiago,1990,0.0
8938,Jean Hersholt Humanitarian Award,,1990,1.0
8972,Makeup,Driving Miss Daisy,1990,1.0
8973,Makeup,The Adventures of Baron Munchausen,1990,0.0
8974,Makeup,Dad,1990,0.0
8975,Music (Original Score),The Little Mermaid,1990,1.0
8976,Music (Original Score),Born on the Fourth of July,1990,0.0
8977,Music (Original Score),The Fabulous Baker Boys,1990,0.0
8978,Music (Original Score),Field of Dreams,1990,0.0
8979,Music (Original Score),Indiana Jones and the Last Crusade,1990,0.0
8980,Music (Original Song),The Little Mermaid,1990,1.0
8981,Music (Original Song),Chances Are,1990,0.0
8982,Music (Original Song),Shirley Valentine,1990,0.0
8983,Music (Original Song),Parenthood,1990,0.0
8985,Best Picture,Driving Miss Daisy,1990,1.0
8986,Best Picture,Born on the Fourth of July,1990,0.0
8987,Best Picture,Dead Poets Society,1990,0.0
8988,Best Picture,Field of Dreams,1990,0.0
8989,Best Picture,My Left Foot,1990,0.0
8990,Short Film (Animated),Balance,1990,1.0
8991,Short Film (Animated),The Cow,1990,0.0
8992,Short Film (Animated),The Hill Farm,1990,0.0
8993,Short Film (Live Action),Work Experience,1990,1.0
8994,Short Film (Live Action),Amazon Diary,1990,0.0
8995,Short Film (Live Action),The Childeater,1990,0.0
8996,Sound,Glory,1990,1.0
8997,Sound,The Abyss,1990,0.0
8998,Sound,Black Rain,1990,0.0
8999,Sound,Born on the Fourth of July,1990,0.0
9000,Sound,Indiana Jones and the Last Crusade,1990,0.0
9001,Sound Effects Editing,Indiana Jones and the Last Crusade,1990,1.0
9002,Sound Effects Editing,Black Rain,1990,0.0
9003,Sound Effects Editing,Lethal Weapon 2,1990,0.0
9004,Visual Effects,The Abyss,1990,1.0
9005,Visual Effects,The Adventures of Baron Munchausen,1990,0.0
9006,Visual Effects,Back to the Future Part II,1990,0.0
9007,Writing (Screenplay Based on Material from Another Medium),Driving Miss Daisy,1990,1.0
9008,Writing (Screenplay Based on Material from Another Medium),Born on the Fourth of July,1990,0.0
9009,Writing (Screenplay Based on Material from Another Medium),"Enemies, A Love Story",1990,0.0
9010,Writing (Screenplay Based on Material from Another Medium),Field of Dreams,1990,0.0
9011,Writing (Screenplay Based on Material from Another Medium),My Left Foot,1990,0.0
9012,Writing (Screenplay Written Directly for the Screen),Dead Poets Society,1990,1.0
9013,Writing (Screenplay Written Directly for the Screen),Crimes and Misdemeanors,1990,0.0
9014,Writing (Screenplay Written Directly for the Screen),Do the Right Thing,1990,0.0
9015,Writing (Screenplay Written Directly for the Screen),"sex, lies, and videotape",1990,0.0
9016,Writing (Screenplay Written Directly for the Screen),When Harry Met Sally...,1990,0.0
9017,Actor in a Leading Role,Jeremy Irons,1991,1.0
9018,Actor in a Leading Role,Kevin Costner,1991,0.0
9019,Actor in a Leading Role,Robert De Niro,1991,1.0
9020,Actor in a Leading Role,Gerard Depardieu,1991,0.0
9021,Actor in a Leading Role,Richard Harris,1991,0.0
9022,Actor in a Supporting Role,Joe Pesci,1991,1.0
9023,Actor in a Supporting Role,Bruce Davison,1991,0.0
9024,Actor in a Supporting Role,Andy Garcia,1991,0.0
9025,Actor in a Supporting Role,Graham Greene,1991,0.0
9026,Actor in a Supporting Role,Al Pacino,1991,0.0
9027,Actress in a Leading Role,Kathy Bates,1991,1.0
9028,Actress in a Leading Role,Anjelica Huston,1991,0.0
9029,Actress in a Leading Role,Julia Roberts,1991,1.0
9030,Actress in a Leading Role,Meryl Streep,1991,1.0
9032,Actress in a Leading Role,Joanne Woodward,1991,0.0
9033,Actress in a Supporting Role,Whoopi Goldberg,1991,1.0
9034,Actress in a Supporting Role,Annette Bening,1991,0.0
9035,Actress in a Supporting Role,Lorraine Bracco,1991,0.0
9036,Actress in a Supporting Role,Diane Ladd,1991,0.0
9037,Actress in a Supporting Role,Mary McDonnell,1991,0.0
9038,Art Direction,Dick Tracy,1991,1.0
9039,Art Direction,Cyrano de Bergerac,1991,0.0
9040,Art Direction,Dances With Wolves,1991,0.0
9041,Art Direction,"The Godfather, Part III",1991,0.0
9042,Art Direction,Hamlet,1991,0.0
9043,Cinematography,Dances With Wolves,1991,1.0
9044,Cinematography,Avalon,1991,0.0
9045,Cinematography,Dick Tracy,1991,0.0
9046,Cinematography,"The Godfather, Part III",1991,0.0
9047,Cinematography,Henry & June,1991,0.0
9048,Costume Design,Cyrano de Bergerac,1991,1.0
9049,Costume Design,Avalon,1991,0.0
9050,Costume Design,Dances With Wolves,1991,0.0
9051,Costume Design,Dick Tracy,1991,0.0
9052,Costume Design,Hamlet,1991,0.0
9053,Directing,Dances With Wolves,1991,1.0
9054,Directing,"The Godfather, Part III",1991,0.0
9055,Directing,Good Fellas,1991,0.0
9056,Directing,The Grifters,1991,0.0
9057,Directing,Reversal of Fortune,1991,0.0
9058,Documentary (Feature),American Dream,1991,1.0
9059,Documentary (Feature),Berkeley in the Sixties,1991,0.0
9060,Documentary (Feature),Building Bombs,1991,0.0
9061,Documentary (Feature),Forever Activists: Stories from the Veterans of the Abraham Lincoln Brigade,1991,0.0
9062,Documentary (Feature),Waldo Salt: A Screenwriter's Journey,1991,0.0
9063,Documentary (Short Subject),Days of Waiting,1991,1.0
9064,Documentary (Short Subject),Burning Down Tomorrow,1991,0.0
9065,Documentary (Short Subject),Chimps: So Like Us,1991,0.0
9066,Documentary (Short Subject),Journey into Life: The World of the Unborn,1991,0.0
9067,Documentary (Short Subject),Rose Kennedy: A Life to Remember,1991,0.0
9068,Film Editing,Dances With Wolves,1991,1.0
9069,Film Editing,Ghost,1991,0.0
9070,Film Editing,"The Godfather, Part III",1991,0.0
9071,Film Editing,Good Fellas,1991,0.0
9072,Film Editing,The Hunt for Red October,1991,0.0
9073,Foreign Language Film,Journey of Hope,1991,1.0
9074,Foreign Language Film,Cyrano de Bergerac,1991,0.0
9075,Foreign Language Film,Ju Dou,1991,0.0
9076,Foreign Language Film,The Nasty Girl,1991,0.0
9077,Foreign Language Film,Open Doors,1991,0.0
9078,Irving G. Thalberg Memorial Award,,1991,1.0
9116,Makeup,Dick Tracy,1991,1.0
9117,Makeup,Cyrano de Bergerac,1991,0.0
9118,Makeup,Edward Scissorhands,1991,0.0
9119,Music (Original Score),Dances With Wolves,1991,1.0
9120,Music (Original Score),Avalon,1991,0.0
9121,Music (Original Score),Ghost,1991,0.0
9122,Music (Original Score),Havana,1991,0.0
9123,Music (Original Score),Home Alone,1991,0.0
9124,Music (Original Song),Dick Tracy,1991,1.0
9125,Music (Original Song),Young Guns II,1991,0.0
9126,Music (Original Song),Postcards from the Edge,1991,0.0
9127,Music (Original Song),"The Godfather, Part III",1991,0.0
9128,Music (Original Song),Home Alone,1991,0.0
9129,Best Picture,Dances With Wolves,1991,1.0
9130,Best Picture,Awakenings,1991,0.0
9131,Best Picture,Ghost,1991,0.0
9132,Best Picture,"The Godfather, Part III",1991,0.0
9133,Best Picture,Good Fellas,1991,0.0
9134,Short Film (Animated),Creature Comforts,1991,1.0
9135,Short Film (Animated),A Grand Day Out,1991,0.0
9136,Short Film (Animated),Grasshoppers (Cavallette),1991,0.0
9137,Short Film (Live Action),The Lunch Date,1991,1.0
9138,Short Film (Live Action),Bronx Cheers,1991,0.0
9139,Short Film (Live Action),Dear Rosie,1991,0.0
9140,Short Film (Live Action),Senzeni Na? (What Have We Done?),1991,0.0
9141,Short Film (Live Action),12:01 PM,1991,0.0
9142,Sound,Dances With Wolves,1991,1.0
9143,Sound,Days of Thunder,1991,0.0
9144,Sound,Dick Tracy,1991,0.0
9145,Sound,The Hunt for Red October,1991,0.0
9146,Sound,Total Recall,1991,0.0
9147,Sound Effects Editing,The Hunt for Red October,1991,1.0
9148,Sound Effects Editing,Flatliners,1991,0.0
9149,Sound Effects Editing,Total Recall,1991,0.0
9150,Special Achievement Award (Visual Effects),Total Recall,1991,1.0
9151,Writing (Screenplay Based on Material from Another Medium),Dances With Wolves,1991,1.0
9152,Writing (Screenplay Based on Material from Another Medium),Awakenings,1991,0.0
9153,Writing (Screenplay Based on Material from Another Medium),Good Fellas,1991,0.0
9154,Writing (Screenplay Based on Material from Another Medium),The Grifters,1991,0.0
9155,Writing (Screenplay Based on Material from Another Medium),Reversal of Fortune,1991,0.0
9156,Writing (Screenplay Written Directly for the Screen),Ghost,1991,1.0
9157,Writing (Screenplay Written Directly for the Screen),Alice,1991,0.0
9158,Writing (Screenplay Written Directly for the Screen),Avalon,1991,0.0
9159,Writing (Screenplay Written Directly for the Screen),Green Card,1991,0.0
9160,Writing (Screenplay Written Directly for the Screen),Metropolitan,1991,0.0
9161,Actor in a Leading Role,Anthony Hopkins,1992,1.0
9163,Actor in a Leading Role,Warren Beatty,1992,0.0
9164,Actor in a Leading Role,Robert De Niro,1992,1.0
9165,Actor in a Leading Role,Nick Nolte,1992,0.0
9166,Actor in a Leading Role,Robin Williams,1992,0.0
9167,Actor in a Supporting Role,Jack Palance,1992,1.0
9168,Actor in a Supporting Role,Tommy Lee Jones,1992,1.0
9169,Actor in a Supporting Role,Harvey Keitel,1992,0.0
9170,Actor in a Supporting Role,Ben Kingsley,1992,0.0
